Date,Adj. Close,Adj. Volume,Code,Month
2011/11/30,35.16919133,1779200,WIKI/XRAY,11
2011/12/31,34.13215399,568800,WIKI/XRAY,12
2012/1/31,36.81473254,646400,WIKI/XRAY,1
2012/2/29,37.76095116,967800,WIKI/XRAY,2
2012/3/31,39.19994966,463000,WIKI/XRAY,3
2012/4/30,40.10839604,988100,WIKI/XRAY,4
2012/5/31,36.14249034,2392300,WIKI/XRAY,5
2012/6/30,36.98860447,789800,WIKI/XRAY,6
2012/7/31,35.55053918,1974600,WIKI/XRAY,7
2012/8/31,35.48205988,747200,WIKI/XRAY,8
2012/9/30,37.36599884,1159700,WIKI/XRAY,9
2012/10/31,36.09238063,891200,WIKI/XRAY,10
2012/11/30,38.89434069,718700,WIKI/XRAY,11
2012/12/31,38.86013272,794600,WIKI/XRAY,12
2013/1/31,40.9694305,920700,WIKI/XRAY,1
2013/2/28,40.63586713,532400,WIKI/XRAY,2
2013/3/31,41.69916114,668100,WIKI/XRAY,3
2013/4/30,41.61073219,698700,WIKI/XRAY,4
2013/5/31,41.03103132,759600,WIKI/XRAY,5
2013/6/30,40.30764597,1224800,WIKI/XRAY,6
2013/7/31,42.19706687,1093600,WIKI/XRAY,7
2013/8/31,41.32124156,945500,WIKI/XRAY,8
2013/9/30,42.78059384,783500,WIKI/XRAY,9
2013/10/31,46.42694715,882000,WIKI/XRAY,10
2013/11/30,46.87042256,255200,WIKI/XRAY,11
2013/12/31,47.83883874,434400,WIKI/XRAY,12
2014/1/31,45.52978588,714600,WIKI/XRAY,1
2014/2/28,44.77983709,1372700,WIKI/XRAY,2
2014/3/31,45.49705196,783400,WIKI/XRAY,3
2014/4/30,44.10368003,684900,WIKI/XRAY,4
2014/5/31,46.73231075,587000,WIKI/XRAY,5
2014/6/30,46.85591483,669300,WIKI/XRAY,6
2014/7/31,45.93561914,1046300,WIKI/XRAY,7
2014/8/31,47.21215832,426700,WIKI/XRAY,8
2014/9/30,45.18861085,744400,WIKI/XRAY,9
2014/10/31,50.3119687,1468100,WIKI/XRAY,10
2014/11/30,54.48398738,316000,WIKI/XRAY,11
2014/12/31,52.85393487,760300,WIKI/XRAY,12
2015/1/31,49.63427993,1362812,WIKI/XRAY,1
2015/2/28,52.5959656,862085,WIKI/XRAY,2
2015/3/31,50.56424335,688042,WIKI/XRAY,3
2015/4/30,50.67353922,922749,WIKI/XRAY,4
2015/5/31,51.70191399,764076,WIKI/XRAY,5
2015/6/30,51.22001857,623942,WIKI/XRAY,6
2015/7/31,56.54570818,1424545,WIKI/XRAY,7
2015/8/31,52.07451354,649192,WIKI/XRAY,8
2015/9/30,50.31458951,1540873,WIKI/XRAY,9
2015/10/31,60.542669,1981134,WIKI/XRAY,10
2015/11/30,60.35362862,856212,WIKI/XRAY,11
2015/12/31,60.61462463,411883,WIKI/XRAY,12
2016/1/31,58.66220616,1549712,WIKI/XRAY,1
2016/2/29,60.72419914,12166514,WIKI/XRAY,2
2016/3/31,61.3916075,1565979,WIKI/XRAY,3
2016/4/30,59.36945979,1220439,WIKI/XRAY,4
2016/5/31,61.91955739,1469719,WIKI/XRAY,5
2016/6/30,61.87596928,1629931,WIKI/XRAY,6
2016/7/31,63.87068138,2181612,WIKI/XRAY,7
2016/8/31,61.29750278,1016501,WIKI/XRAY,8
2016/9/30,59.35038985,1460334,WIKI/XRAY,9
2016/10/31,57.49288143,2014543,WIKI/XRAY,10
2016/11/30,58.13701741,2323176,WIKI/XRAY,11
2016/12/31,57.73,936928,WIKI/XRAY,12
2004/1/31,24.89106902,2299600,WIKI/DVN,1
2004/2/29,25.03214486,3730600,WIKI/DVN,2
2004/3/31,25.65926311,3788400,WIKI/DVN,3
2004/4/30,27.0051058,2710200,WIKI/DVN,4
2004/5/31,26.19318759,2470200,WIKI/DVN,5
2004/6/30,29.14732994,2705400,WIKI/DVN,6
2004/7/31,30.68860541,2727000,WIKI/DVN,7
2004/8/31,28.62179474,3488600,WIKI/DVN,8
2004/9/30,31.38250343,3772400,WIKI/DVN,9
2004/10/31,32.69066017,3561000,WIKI/DVN,10
2004/11/30,36.61071094,3363700,WIKI/DVN,11
2004/12/31,34.44485434,1286400,WIKI/DVN,12
2005/1/31,35.99363376,2300800,WIKI/DVN,1
2005/2/28,41.40993665,5510400,WIKI/DVN,2
2005/3/31,42.32749419,3055200,WIKI/DVN,3
2005/4/30,40.04047985,3895400,WIKI/DVN,4
2005/5/31,40.68758081,2371200,WIKI/DVN,5
2005/6/30,44.99481143,3033900,WIKI/DVN,6
2005/7/31,49.79792764,2439100,WIKI/DVN,7
2005/8/31,53.95293391,3944900,WIKI/DVN,8
2005/9/30,61.01299835,2453900,WIKI/DVN,9
2005/10/31,53.67081644,4207000,WIKI/DVN,10
2005/11/30,53.51081732,5601800,WIKI/DVN,11
2005/12/31,55.65303442,2071100,WIKI/DVN,12
2006/1/31,60.6986485,3141300,WIKI/DVN,1
2006/2/28,52.17360742,5363100,WIKI/DVN,2
2006/3/31,54.5379257,3905200,WIKI/DVN,3
2006/4/30,53.59285129,3986700,WIKI/DVN,4
2006/5/31,51.14100732,4637800,WIKI/DVN,5
2006/6/30,53.98428072,6283000,WIKI/DVN,6
2006/7/31,57.76434209,3408400,WIKI/DVN,7
2006/8/31,55.8430343,5055300,WIKI/DVN,8
2006/9/30,56.5281939,5010800,WIKI/DVN,9
2006/10/31,59.83126651,5907600,WIKI/DVN,10
2006/11/30,65.67654135,5070300,WIKI/DVN,11
2006/12/31,60.1415727,2707400,WIKI/DVN,12
2007/1/31,62.84023302,4625100,WIKI/DVN,1
2007/2/28,58.90431316,5061800,WIKI/DVN,2
2007/3/31,62.19752294,3762900,WIKI/DVN,3
2007/4/30,65.47722474,3228400,WIKI/DVN,4
2007/5/31,68.99054914,3177600,WIKI/DVN,5
2007/6/30,70.47148925,3349900,WIKI/DVN,6
2007/7/31,67.1589962,2995400,WIKI/DVN,7
2007/8/31,67.78908999,2190600,WIKI/DVN,8
2007/9/30,75.02173322,2950100,WIKI/DVN,9
2007/10/31,84.21910916,4401300,WIKI/DVN,10
2007/11/30,74.67006884,3542900,WIKI/DVN,11
2007/12/31,80.29574067,1685700,WIKI/DVN,12
2008/1/31,76.80972606,3357600,WIKI/DVN,1
2008/2/29,92.76772558,4537000,WIKI/DVN,2
2008/3/31,94.51392141,4823000,WIKI/DVN,3
2008/4/30,102.7305539,4267100,WIKI/DVN,4
2008/5/31,105.0315734,4044400,WIKI/DVN,5
2008/6/30,109.0047229,6780600,WIKI/DVN,6
2008/7/31,86.08071037,6473100,WIKI/DVN,7
2008/8/31,92.57599845,4576800,WIKI/DVN,8
2008/9/30,82.87135415,5872900,WIKI/DVN,9
2008/10/31,73.47563264,6743200,WIKI/DVN,10
2008/11/30,65.7337035,2652700,WIKI/DVN,11
2008/12/31,59.8437869,3772600,WIKI/DVN,12
2009/1/31,56.1007042,6362800,WIKI/DVN,1
2009/2/28,39.77139209,8878700,WIKI/DVN,2
2009/3/31,40.84796445,6129500,WIKI/DVN,3
2009/4/30,47.39241344,5562700,WIKI/DVN,4
2009/5/31,57.8032059,5596900,WIKI/DVN,5
2009/6/30,49.93500678,7471500,WIKI/DVN,6
2009/7/31,53.22430356,3635200,WIKI/DVN,7
2009/8/31,56.23872874,3352100,WIKI/DVN,8
2009/9/30,61.84069841,4990100,WIKI/DVN,9
2009/10/31,59.4343026,6120200,WIKI/DVN,10
2009/11/30,61.85906785,4333500,WIKI/DVN,11
2009/12/31,67.67672844,1784200,WIKI/DVN,12
2010/1/31,61.60884218,4751100,WIKI/DVN,1
2010/2/28,63.40434722,3728900,WIKI/DVN,2
2010/3/31,59.45708894,4494400,WIKI/DVN,3
2010/4/30,62.13325777,5005700,WIKI/DVN,4
2010/5/31,58.92185517,5530500,WIKI/DVN,5
2010/6/30,56.34996897,4178000,WIKI/DVN,6
2010/7/31,57.8021924,2921400,WIKI/DVN,7
2010/8/31,55.7579798,2820300,WIKI/DVN,8
2010/9/30,60.03861807,3798000,WIKI/DVN,9
2010/10/31,60.29828463,2336700,WIKI/DVN,10
2010/11/30,65.44524679,4973800,WIKI/DVN,11
2010/12/31,72.96632831,1692600,WIKI/DVN,12
2011/1/31,82.42750806,5399600,WIKI/DVN,1
2011/2/28,84.98332774,2968900,WIKI/DVN,2
2011/3/31,85.44501082,3102500,WIKI/DVN,3
2011/4/30,84.7280809,2981000,WIKI/DVN,4
2011/5/31,78.27571166,3876100,WIKI/DVN,5
2011/6/30,73.53918033,2636700,WIKI/DVN,6
2011/7/31,73.43653714,4464700,WIKI/DVN,7
2011/8/31,63.29352369,4124700,WIKI/DVN,8
2011/9/30,51.86930298,4530600,WIKI/DVN,9
2011/10/31,60.76679706,3504700,WIKI/DVN,10
2011/11/30,61.24394974,4612200,WIKI/DVN,11
2011/12/31,58.16238408,1522800,WIKI/DVN,12
2012/1/31,59.86035045,3279000,WIKI/DVN,1
2012/2/29,68.77232865,3849000,WIKI/DVN,2
2012/3/31,66.90295356,3278000,WIKI/DVN,3
2012/4/30,65.70825796,2908000,WIKI/DVN,4
2012/5/31,55.99077329,4693600,WIKI/DVN,5
2012/6/30,54.74514536,4210500,WIKI/DVN,6
2012/7/31,55.81191574,4154800,WIKI/DVN,7
2012/8/31,54.59409823,2346000,WIKI/DVN,8
2012/9/30,57.30064777,2822000,WIKI/DVN,9
2012/10/31,55.13174722,2248300,WIKI/DVN,10
2012/11/30,48.93759455,5763500,WIKI/DVN,11
2012/12/31,49.4743372,3970100,WIKI/DVN,12
2013/1/31,54.37043321,4223800,WIKI/DVN,1
2013/2/28,51.58488732,4214600,WIKI/DVN,2
2013/3/31,53.83102761,3737300,WIKI/DVN,3
2013/4/30,52.5334346,3234900,WIKI/DVN,4
2013/5/31,54.24129599,3303200,WIKI/DVN,5
2013/6/30,49.6990242,3936700,WIKI/DVN,6
2013/7/31,52.69744259,3380000,WIKI/DVN,7
2013/8/31,54.69000177,2037600,WIKI/DVN,8
2013/9/30,55.53770423,3530700,WIKI/DVN,9
2013/10/31,60.78763264,2407400,WIKI/DVN,10
2013/11/30,58.28766673,2250200,WIKI/DVN,11
2013/12/31,59.70927639,2336400,WIKI/DVN,12
2014/1/31,57.15182395,3442100,WIKI/DVN,1
2014/2/28,62.17022119,2456900,WIKI/DVN,2
2014/3/31,64.8178382,5353400,WIKI/DVN,3
2014/4/30,67.79095584,4349071,WIKI/DVN,4
2014/5/31,71.56788052,2114631,WIKI/DVN,5
2014/6/30,77.13580236,2666878,WIKI/DVN,6
2014/7/31,73.3470161,2792475,WIKI/DVN,7
2014/8/31,73.2692974,1623721,WIKI/DVN,8
2014/9/30,66.46069674,4054354,WIKI/DVN,9
2014/10/31,58.48697279,4007467,WIKI/DVN,10
2014/11/30,57.48294642,5443883,WIKI/DVN,11
2014/12/31,59.92935617,3717070,WIKI/DVN,12
2015/1/31,59.00902297,3682699,WIKI/DVN,1
2015/2/28,60.30140576,3278286,WIKI/DVN,2
2015/3/31,59.04818609,3117302,WIKI/DVN,3
2015/4/30,66.78290123,3328206,WIKI/DVN,4
2015/5/31,63.85545841,2576356,WIKI/DVN,5
2015/6/30,58.24534224,2783334,WIKI/DVN,6
2015/7/31,48.38602813,3748747,WIKI/DVN,7
2015/8/31,41.76746176,7125409,WIKI/DVN,8
2015/9/30,36.31399804,6562871,WIKI/DVN,9
2015/10/31,41.05273491,5747876,WIKI/DVN,10
2015/11/30,45.04737261,4329150,WIKI/DVN,11
2015/12/31,31.55461445,4419676,WIKI/DVN,12
2016/1/31,27.51167947,11233674,WIKI/DVN,1
2016/2/29,19.40608789,17669914,WIKI/DVN,2
2016/3/31,27.32014564,11392824,WIKI/DVN,3
2016/4/30,34.52852226,16825127,WIKI/DVN,4
2016/5/31,35.93236356,5982417,WIKI/DVN,5
2016/6/30,36.15218733,6245741,WIKI/DVN,6
2016/7/31,38.17670982,10223550,WIKI/DVN,7
2016/8/31,43.21308351,6941546,WIKI/DVN,8
2016/9/30,44.05513682,5910677,WIKI/DVN,9
2016/10/31,37.84287313,6879970,WIKI/DVN,10
2016/11/30,48.26988806,17238084,WIKI/DVN,11
2016/12/31,45.67,2864058,WIKI/DVN,12
2004/1/31,12.93298381,1356000,WIKI/DO,1
2004/2/29,14.25502215,911000,WIKI/DO,2
2004/3/31,13.78560274,1257000,WIKI/DO,3
2004/4/30,12.89466385,768000,WIKI/DO,4
2004/5/31,12.90424384,573500,WIKI/DO,5
2004/6/30,13.61316295,1267200,WIKI/DO,6
2004/7/31,14.00594246,685800,WIKI/DO,7
2004/8/31,14.56158177,1362000,WIKI/DO,8
2004/9/30,18.90131633,1722000,WIKI/DO,9
2004/10/31,19.39947571,1462700,WIKI/DO,10
2004/11/30,21.49749308,695100,WIKI/DO,11
2004/12/31,22.98239122,823200,WIKI/DO,12
2005/1/31,25.1570485,1168300,WIKI/DO,1
2005/2/28,28.45256437,1778300,WIKI/DO,2
2005/3/31,28.68248408,1505400,WIKI/DO,3
2005/4/30,25.38696821,2166700,WIKI/DO,4
2005/5/31,27.19758594,2218600,WIKI/DO,5
2005/6/30,30.75176149,1418200,WIKI/DO,6
2005/7/31,32.91683878,1913200,WIKI/DO,7
2005/8/31,34.06643734,2591700,WIKI/DO,8
2005/9/30,35.33099576,1039300,WIKI/DO,9
2005/10/31,32.63901913,2054300,WIKI/DO,10
2005/11/30,36.18361469,2287700,WIKI/DO,11
2005/12/31,40.21678964,1256400,WIKI/DO,12
2006/1/31,48.12629277,2537400,WIKI/DO,1
2006/2/28,44.86457271,2584300,WIKI/DO,2
2006/3/31,51.88498847,1875200,WIKI/DO,3
2006/4/30,52.62123355,1756300,WIKI/DO,4
2006/5/31,49.76985863,4315800,WIKI/DO,5
2006/6/30,48.71920031,1981400,WIKI/DO,6
2006/7/31,45.74136762,2422200,WIKI/DO,7
2006/8/31,42.13932461,1962700,WIKI/DO,8
2006/9/30,42.07537144,3023800,WIKI/DO,9
2006/10/31,40.32247321,4879700,WIKI/DO,10
2006/11/30,45.20916324,3576500,WIKI/DO,11
2006/12/31,46.56042913,1435100,WIKI/DO,12
2007/1/31,49.18141901,7784400,WIKI/DO,1
2007/2/28,47.69323827,2662000,WIKI/DO,2
2007/3/31,49.6115091,1409300,WIKI/DO,3
2007/4/30,52.46133636,2864000,WIKI/DO,4
2007/5/31,57.91902222,2343900,WIKI/DO,5
2007/6/30,62.33184166,1905600,WIKI/DO,6
2007/7/31,63.32610695,2685100,WIKI/DO,7
2007/8/31,64.62067938,1770600,WIKI/DO,8
2007/9/30,69.61655351,1077200,WIKI/DO,9
2007/10/31,70.42461925,3015900,WIKI/DO,10
2007/11/30,72.41489375,1814800,WIKI/DO,11
2007/12/31,88.31843092,1534300,WIKI/DO,12
2008/1/31,70.07632121,3392800,WIKI/DO,1
2008/2/29,76.07653543,2678300,WIKI/DO,2
2008/3/31,73.2873353,2494700,WIKI/DO,3
2008/4/30,79.8259004,3026900,WIKI/DO,4
2008/5/31,86.84670959,1872600,WIKI/DO,5
2008/6/30,88.56531203,1925100,WIKI/DO,6
2008/7/31,76.78800638,2021000,WIKI/DO,7
2008/8/31,70.7440887,800500,WIKI/DO,8
2008/9/30,66.33505396,1696200,WIKI/DO,9
2008/10/31,58.45231065,2645800,WIKI/DO,10
2008/11/30,48.57860953,931600,WIKI/DO,11
2008/12/31,38.79706295,2208800,WIKI/DO,12
2009/1/31,41.3115655,2486900,WIKI/DO,1
2009/2/28,42.55244068,4570700,WIKI/DO,2
2009/3/31,42.7018905,2997900,WIKI/DO,3
2009/4/30,50.51684069,2038900,WIKI/DO,4
2009/5/31,58.79794687,2894600,WIKI/DO,5
2009/6/30,57.9398373,2975500,WIKI/DO,6
2009/7/31,64.0934214,2423100,WIKI/DO,7
2009/8/31,63.77249072,1715000,WIKI/DO,8
2009/9/30,68.1228843,1965000,WIKI/DO,9
2009/10/31,69.30585138,2535600,WIKI/DO,10
2009/11/30,72.42734327,1505100,WIKI/DO,11
2009/12/31,71.61240832,515900,WIKI/DO,12
2010/1/31,66.59910317,1691800,WIKI/DO,1
2010/2/28,65.00706836,2322800,WIKI/DO,2
2010/3/31,66.11632777,2532000,WIKI/DO,3
2010/4/30,59.95510654,4825900,WIKI/DO,4
2010/5/31,47.82765136,6905700,WIKI/DO,5
2010/6/30,47.13790235,3703600,WIKI/DO,6
2010/7/31,45.75106608,2169100,WIKI/DO,7
2010/8/31,44.74360438,1533300,WIKI/DO,8
2010/9/30,52.11883927,3037100,WIKI/DO,9
2010/10/31,51.55216309,2196400,WIKI/DO,10
2010/11/30,50.46127693,3948500,WIKI/DO,11
2010/12/31,52.10539822,1113200,WIKI/DO,12
2011/1/31,55.87674751,3201100,WIKI/DO,1
2011/2/28,61.72582305,2156600,WIKI/DO,2
2011/3/31,61.30763711,2295300,WIKI/DO,3
2011/4/30,60.55786457,1300000,WIKI/DO,4
2011/5/31,58.80187008,2249700,WIKI/DO,5
2011/6/30,56.19980551,2107900,WIKI/DO,6
2011/7/31,54.83901276,2154900,WIKI/DO,7
2011/8/31,51.52425598,1894500,WIKI/DO,8
2011/9/30,44.25604539,1915800,WIKI/DO,9
2011/10/31,53.66434994,1656200,WIKI/DO,10
2011/11/30,49.25100166,3428400,WIKI/DO,11
2011/12/31,45.24705489,1004400,WIKI/DO,12
2012/1/31,51.01142815,1248300,WIKI/DO,1
2012/2/29,56.84720237,1693300,WIKI/DO,2
2012/3/31,55.41917275,1283300,WIKI/DO,3
2012/4/30,57.64596676,1002200,WIKI/DO,4
2012/5/31,48.92549009,1568700,WIKI/DO,5
2012/6/30,49.72437658,1723500,WIKI/DO,6
2012/7/31,55.73489329,1823500,WIKI/DO,7
2012/8/31,57.09802122,860400,WIKI/DO,8
2012/9/30,56.06715572,1059500,WIKI/DO,9
2012/10/31,59.73482181,1234100,WIKI/DO,10
2012/11/30,59.52776871,3912900,WIKI/DO,11
2012/12/31,58.63053857,920300,WIKI/DO,12
2013/1/31,64.78174134,1195500,WIKI/DO,1
2013/2/28,60.80862687,1422500,WIKI/DO,2
2013/3/31,60.70390478,855700,WIKI/DO,3
2013/4/30,60.3024701,1112900,WIKI/DO,4
2013/5/31,60.79947334,934000,WIKI/DO,5
2013/6/30,60.78180165,1315100,WIKI/DO,6
2013/7/31,59.5889621,1482400,WIKI/DO,7
2013/8/31,57.30436546,891300,WIKI/DO,8
2013/9/30,55.77398181,798700,WIKI/DO,9
2013/10/31,55.42494695,1834100,WIKI/DO,10
2013/11/30,54.52265247,566000,WIKI/DO,11
2013/12/31,51.68075568,929500,WIKI/DO,12
2014/1/31,44.0720991,2234800,WIKI/DO,1
2014/2/28,43.74508695,2051700,WIKI/DO,2
2014/3/31,45.09535813,2940600,WIKI/DO,3
2014/4/30,50.5056913,1499000,WIKI/DO,4
2014/5/31,48.02326676,1199900,WIKI/DO,5
2014/6/30,46.67831433,991500,WIKI/DO,6
2014/7/31,44.00721997,1877200,WIKI/DO,7
2014/8/31,42.09446729,796200,WIKI/DO,8
2014/9/30,32.83061889,2419539,WIKI/DO,9
2014/10/31,35.28788581,1712043,WIKI/DO,10
2014/11/30,28.84550805,2749237,WIKI/DO,11
2014/12/31,36.05442971,1396898,WIKI/DO,12
2015/1/31,30.96693459,2308718,WIKI/DO,1
2015/2/28,29.99626205,2267452,WIKI/DO,2
2015/3/31,26.40814526,1407510,WIKI/DO,3
2015/4/30,32.99293102,2870481,WIKI/DO,4
2015/5/31,30.0159684,1146137,WIKI/DO,5
2015/6/30,25.53434886,2479661,WIKI/DO,6
2015/7/31,21.71557371,3206339,WIKI/DO,7
2015/8/31,23.5789476,7679526,WIKI/DO,8
2015/9/30,17.20437763,4428674,WIKI/DO,9
2015/10/31,19.77011718,3938766,WIKI/DO,10
2015/11/30,22.63,2632036,WIKI/DO,11
2015/12/31,21.1,1069256,WIKI/DO,12
2016/1/31,18.59,2111570,WIKI/DO,1
2016/2/29,20.01,2602101,WIKI/DO,2
2016/3/31,21.73,2311591,WIKI/DO,3
2016/4/30,24.26,3700472,WIKI/DO,4
2016/5/31,25.82,2401603,WIKI/DO,5
2016/6/30,24.33,1666568,WIKI/DO,6
2016/7/31,22.72,3861959,WIKI/DO,7
2016/8/31,18.47,1693615,WIKI/DO,8
2016/9/30,17.61,26040633,WIKI/DO,9
2016/10/31,17.4,2500324,WIKI/DO,10
2016/11/30,18.06,5058977,WIKI/DO,11
2016/12/31,17.7,1442298,WIKI/DO,12
2007/6/30,25.14480803,3085200,WIKI/DFS,6
2007/7/31,20.33641491,4132300,WIKI/DFS,7
2007/8/31,20.41581957,3092600,WIKI/DFS,8
2007/9/30,18.35129849,3736300,WIKI/DFS,9
2007/10/31,17.07574109,8865500,WIKI/DFS,10
2007/11/30,15.36816698,7056800,WIKI/DFS,11
2007/12/31,13.39516685,3255500,WIKI/DFS,12
2008/1/31,15.53590637,10777400,WIKI/DFS,1
2008/2/29,13.40404958,3802900,WIKI/DFS,2
2008/3/31,14.54103987,2742500,WIKI/DFS,3
2008/4/30,16.23020271,5517500,WIKI/DFS,4
2008/5/31,15.28544627,4049600,WIKI/DFS,5
2008/6/30,11.79005365,8472100,WIKI/DFS,6
2008/7/31,13.11497996,6172800,WIKI/DFS,7
2008/8/31,14.72637681,4366000,WIKI/DFS,8
2008/9/30,12.42693339,4760100,WIKI/DFS,9
2008/10/31,11.0151906,5982100,WIKI/DFS,10
2008/11/30,9.198808149,2676400,WIKI/DFS,11
2008/12/31,8.626625047,3754300,WIKI/DFS,12
2009/1/31,6.472231803,7283100,WIKI/DFS,1
2009/2/28,5.186837515,8758100,WIKI/DFS,2
2009/3/31,5.731621931,9518100,WIKI/DFS,3
2009/4/30,7.38479973,12628400,WIKI/DFS,4
2009/5/31,8.683725144,14234900,WIKI/DFS,5
2009/6/30,9.346099187,10512700,WIKI/DFS,6
2009/7/31,10.81126177,8262800,WIKI/DFS,7
2009/8/31,12.51303445,8832700,WIKI/DFS,8
2009/9/30,14.78842794,11165600,WIKI/DFS,9
2009/10/31,12.88406476,8692900,WIKI/DFS,10
2009/11/30,14.08682046,6783700,WIKI/DFS,11
2009/12/31,13.42159838,3819900,WIKI/DFS,12
2010/1/31,12.48181277,7099000,WIKI/DFS,1
2010/2/28,12.45444037,3699300,WIKI/DFS,2
2010/3/31,13.61293964,6788800,WIKI/DFS,3
2010/4/30,14.1245669,6356900,WIKI/DFS,4
2010/5/31,12.28819048,5226200,WIKI/DFS,5
2010/6/30,12.77240913,7998100,WIKI/DFS,6
2010/7/31,13.97113945,4281100,WIKI/DFS,7
2010/8/31,13.27578477,3738700,WIKI/DFS,8
2010/9/30,15.26120537,5968700,WIKI/DFS,9
2010/10/31,16.16783106,5725800,WIKI/DFS,10
2010/11/30,16.74492645,3715200,WIKI/DFS,11
2010/12/31,16.99220374,3156700,WIKI/DFS,12
2011/1/31,18.88124528,3110300,WIKI/DFS,1
2011/2/28,19.9449774,2851300,WIKI/DFS,2
2011/3/31,22.11829218,6825700,WIKI/DFS,3
2011/4/30,22.83409712,3747900,WIKI/DFS,4
2011/5/31,21.91485006,15631100,WIKI/DFS,5
2011/6/30,24.58985902,6189400,WIKI/DFS,6
2011/7/31,23.59460349,4571900,WIKI/DFS,7
2011/8/31,23.18001655,5163100,WIKI/DFS,8
2011/9/30,21.13472097,9981900,WIKI/DFS,9
2011/10/31,21.76290059,4809900,WIKI/DFS,10
2011/11/30,22.00306842,7603200,WIKI/DFS,11
2011/12/31,22.26098517,1937300,WIKI/DFS,12
2012/1/31,25.21056571,5806200,WIKI/DFS,1
2012/2/29,27.83550687,4208800,WIKI/DFS,2
2012/3/31,30.92421857,8594200,WIKI/DFS,3
2012/4/30,31.53747516,3194300,WIKI/DFS,4
2012/5/31,30.80253105,4612300,WIKI/DFS,5
2012/6/30,32.17008528,5304100,WIKI/DFS,6
2012/7/31,33.54979566,4929500,WIKI/DFS,7
2012/8/31,36.13413754,2175000,WIKI/DFS,8
2012/9/30,37.06711294,6995400,WIKI/DFS,9
2012/10/31,38.34885672,3845800,WIKI/DFS,10
2012/11/30,38.91941288,5116800,WIKI/DFS,11
2012/12/31,36.18822601,4339000,WIKI/DFS,12
2013/1/31,36.03802845,12109600,WIKI/DFS,1
2013/2/28,36.16945132,6007200,WIKI/DFS,2
2013/3/31,42.09286782,3110900,WIKI/DFS,3
2013/4/30,41.06025955,4837300,WIKI/DFS,4
2013/5/31,44.69904431,4022100,WIKI/DFS,5
2013/6/30,44.91589266,3636100,WIKI/DFS,6
2013/7/31,46.67896401,4004900,WIKI/DFS,7
2013/8/31,44.72354535,2032600,WIKI/DFS,8
2013/9/30,47.83762925,3263800,WIKI/DFS,9
2013/10/31,49.10597953,2715200,WIKI/DFS,10
2013/11/30,50.64438986,1127700,WIKI/DFS,11
2013/12/31,53.16235671,2405000,WIKI/DFS,12
2014/1/31,50.97695152,3233400,WIKI/DFS,1
2014/2/28,54.72984182,3874000,WIKI/DFS,2
2014/3/31,55.50243109,2319400,WIKI/DFS,3
2014/4/30,53.31819724,2796197,WIKI/DFS,4
2014/5/31,56.64237761,2461118,WIKI/DFS,5
2014/6/30,59.37247698,1947414,WIKI/DFS,6
2014/7/31,58.49118175,2611577,WIKI/DFS,7
2014/8/31,59.9866981,2391044,WIKI/DFS,8
2014/9/30,61.92950923,2418405,WIKI/DFS,9
2014/10/31,61.34281874,4191468,WIKI/DFS,10
2014/11/30,63.28086588,1643553,WIKI/DFS,11
2014/12/31,63.22294289,1501767,WIKI/DFS,12
2015/1/31,52.49753602,6959666,WIKI/DFS,1
2015/2/28,59.11970483,3209068,WIKI/DFS,2
2015/3/31,54.6309506,4236748,WIKI/DFS,3
2015/4/30,56.20152983,4615989,WIKI/DFS,4
2015/5/31,56.49237784,3479965,WIKI/DFS,5
2015/6/30,55.93491916,2522274,WIKI/DFS,6
2015/7/31,54.10742418,2880396,WIKI/DFS,7
2015/8/31,52.35679315,3002461,WIKI/DFS,8
2015/9/30,50.66126328,3406667,WIKI/DFS,9
2015/10/31,54.78315487,2427652,WIKI/DFS,10
2015/11/30,55.58418288,2527733,WIKI/DFS,11
2015/12/31,52.50922984,1974319,WIKI/DFS,12
2016/1/31,44.84143295,10772720,WIKI/DFS,1
2016/2/29,45.74104584,2847394,WIKI/DFS,2
2016/3/31,50.17522736,3993527,WIKI/DFS,3
2016/4/30,55.4469765,2458173,WIKI/DFS,4
2016/5/31,56.26124105,2670210,WIKI/DFS,5
2016/6/30,53.0723448,3727704,WIKI/DFS,6
2016/7/31,56.29095127,1692128,WIKI/DFS,7
2016/8/31,59.42042709,3068740,WIKI/DFS,8
2016/9/30,56.00375254,3091532,WIKI/DFS,9
2016/10/31,55.78587764,1932470,WIKI/DFS,10
2016/11/30,67.47453422,3858786,WIKI/DFS,11
2016/12/31,71.77569975,1812846,WIKI/DFS,12
2005/7/31,14.27,2369900,WIKI/DISCA,7
2005/8/31,15.14,1997400,WIKI/DISCA,8
2005/9/30,14.43,2861700,WIKI/DISCA,9
2005/10/31,14.09,1478800,WIKI/DISCA,10
2005/11/30,15.61,1358200,WIKI/DISCA,11
2005/12/31,15.15,1589800,WIKI/DISCA,12
2006/1/31,15.16,1536700,WIKI/DISCA,1
2006/2/28,14.6,1270200,WIKI/DISCA,2
2006/3/31,15,3353100,WIKI/DISCA,3
2006/4/30,14.9,594400,WIKI/DISCA,4
2006/5/31,13.87,1328100,WIKI/DISCA,5
2006/6/30,14.63,3870400,WIKI/DISCA,6
2006/7/31,13.32,837400,WIKI/DISCA,7
2006/8/31,14.01,559100,WIKI/DISCA,8
2006/9/30,14.46,603500,WIKI/DISCA,9
2006/10/31,14.84,1330100,WIKI/DISCA,10
2006/11/30,15.34,1001700,WIKI/DISCA,11
